date,net_impact,weighted_horizon,news_count,divergence
2023-08-02,-31.333350585937502,7.814792899408283,15.0,0.6181385266226642
2023-08-03,1.0854999999999992,8.386322299017825,7.0,0.6140226457744125
2023-08-04,-0.3315683593750005,3.726164079822617,13.0,0.7454993164109749
2023-08-05,-64.73762500000001,7.517511520737326,7.0,0.7690439333539869
2023-08-06,36.084,22.10630630630631,4.0,0.695221787153807
2023-08-07,37.587911351203914,5.411798561151078,25.0,0.6096583742829531
2023-08-08,-15.563007909710386,5.424558587479936,43.0,0.6536379157583682
2023-08-09,-18.679955078124998,5.665328467153284,15.0,0.619754175536751
2023-08-10,-1.7144454733058834,3.0529736883076444,32.0,0.7933633488041948
2023-08-11,33.803277313232414,5.0577002053388105,19.0,0.6850107780771565
2023-08-12,43.32600000000001,4.421052631578948,4.0,0.732575365861197
2023-08-13,-71.91000000000001,17.248695652173915,5.0,0.8648699324175861
2023-08-14,8.624758392333986,2.4676171079429734,21.0,0.747089591108628
2023-08-15,-62.5904375,9.96865671641791,9.0,0.47331572737209754
2023-08-16,-12.345513671874999,4.413,13.0,0.66785151121012
2023-08-17,46.485,5.994764397905759,8.0,0.45493327611231704
2023-08-18,-45.010656250000004,11.535204081632656,9.0,0.5134307266916455
2023-08-19,28.252,10.91772151898734,2.0,0.21213203435596428
2023-08-20,-6.8469999999999995,5.039583333333333,6.0,0.7284687135812125
2023-08-21,0.8205275783538806,4.397293447293448,24.0,0.6337717780610514
2023-08-22,-4.477313110351561,3.8474885844748856,17.0,0.6112908232488324
2023-08-23,48.55890640830993,7.135228677379482,22.0,0.5112796948901124
2023-08-24,88.02554791259764,5.671896955503514,19.0,0.6074103789210822
2023-08-25,49.02437499999999,6.25235457063712,9.0,0.722841614740048
2023-08-26,0.516,7.764705882352941,2.0,0.9899494936611665
2023-08-27,-4.460249999999999,1.4479166666666665,6.0,0.8115828156551042
2023-08-28,40.24221875000001,3.871746031746032,13.0,0.554253945315174
2023-08-29,1.0725976562500001,2.441176470588235,12.0,0.7627700713964739
